,logFC.Riboseq_sample-RNAseq_sample,AveExpr.Riboseq_sample-RNAseq_sample,t.Riboseq_sample-RNAseq_sample,P.Value.Riboseq_sample-RNAseq_sample,adj.P.Val.Riboseq_sample-RNAseq_sample,B.Riboseq_sample-RNAseq_sample,Symbol.Riboseq_sample-RNAseq_sample
INF2,0.722687037107622,5.73380955860458,1.93385425936207,0.0905298936069875,0.237305781442994,-4.88592709154411,INF2
ING1,-0.536350506078578,4.62839896802751,-1.16412156505171,0.279105782683243,0.490987916488509,-6.160154097478,ING1
ING2,-0.884154532918465,3.59495273289114,-1.11100897012911,0.299983517539284,0.513012713752718,-6.23000944749382,ING2
ING3,-1.95454401311487,4.26182809577786,-1.48320656136171,0.177674974019609,0.371443695685923,-5.93991235393738,ING3
ING4,-1.48853031553826,3.23702216075112,-2.31282697799024,0.0506231867990592,0.162564441134557,-4.72832971551812,ING4
ING5,-1.88458448581442,6.04676981681081,-2.34049625704293,0.0485150804627966,0.158212040530389,-4.42079825197059,ING5
INHA,0.432472426806239,1.56003800851594,1.87959316042775,0.0983248601103701,0.250302721045559,-5.21462919631393,INHA
INHBB,-1.02388044314301,2.71769210342709,-0.7586887582285,0.470577097816385,0.671953537517457,-6.50049248509347,INHBB
INHBC,1.59381287481526,1.5089409198629,2.33622844205197,0.0488343940856421,0.158833763259697,-4.55962751411851,INHBC
INHBE,-0.734473905233847,3.7662476501525,-0.792365996562738,0.451819490727298,0.655664826618663,-6.496027477126,INHBE
INIP,-3.21020891727376,3.96933220753581,-3.70057303700994,0.00643543686747519,0.0399102221897376,-2.8882181632219,INIP
INKA2,-2.60480104661835,3.85350565671435,-6.18641692224785,0.000305216517675441,0.00478039985610014,0.391424023272911,INKA2
INO80,0.267937198094923,5.26069664422977,0.501568680466728,0.629966035117516,0.793093040370935,-6.4332136207257,INO80
INO80C,-0.921627622049442,4.58925965616823,-0.679908407719589,0.516438626107372,0.706653909734226,-6.595198371451,INO80C
INO80D,-2.18533569126133,4.08808922296389,-1.76506530355506,0.116935721029555,0.281845924844082,-5.58578660685869,INO80D
INO80E,-0.0883533607910314,6.38530916241604,-0.226231137206423,0.826899346864702,0.914725696205776,-6.56606542237982,INO80E
INPP1,-0.481334423831984,4.63059239676344,-0.905722641068803,0.392487594041353,0.601405730194022,-6.46006709148608,INPP1
INPP4A,-2.22031777062481,5.34053856507825,-8.83874169432258,2.65383928331674e-05,0.000809336821603468,3.12217341557074,INPP4A
INPP4B,-0.523613682373846,1.95287406055653,-2.10682515033695,0.0694768453314546,0.199960792878338,-4.81840353459508,INPP4B
INPP5A,-0.25975614044799,3.83833342758486,-0.251427199226501,0.808050371908573,0.904066285176542,-6.72690519910948,INPP5A
INPP5B,-0.254732994370957,3.986471541174,-0.195715895398564,0.849888304844784,0.927845623265925,-6.79257645477706,INPP5B
INPP5D,0.299855818901486,1.76653556694288,0.22994686558739,0.824111736409206,0.913393146193069,-6.78139038046146,INPP5D
INPP5E,-0.858399663722462,5.4535957039547,-1.15089432377457,0.284191359483051,0.496062425964674,-6.06014985582019,INPP5E
INPP5F,-1.44069952553682,5.03506056536644,-1.64557825070261,0.139860652818582,0.317815046771904,-5.68654089264258,INPP5F
INPP5J,2.31388191452346,3.30682208112647,2.8086438228989,0.0237302083330717,0.0973849943682955,-3.52879108167338,INPP5J
INPP5K,1.99738271233509,5.05065221935429,4.34745663949612,0.00267320820767291,0.0220222892037017,-1.37972000577622,INPP5K
INPPL1,-0.0745180588941086,6.43785522921754,-0.228014930667539,0.825560780114517,0.914296679704561,-6.56390033832659,INPPL1
INSC,3.72607657216417,2.1378373831964,6.03015670839357,0.00036066821998564,0.00540126255184349,0.621857011976427,INSC
INSIG1,-0.0572324947117924,8.0807536525891,-0.11465240205172,0.911647936062741,0.959142394435403,-7.02167709681837,INSIG1
INSIG2,-1.09131673259124,4.90637892364286,-1.96165725665679,0.0867701577841117,0.231203963346296,-5.06068250819957,INSIG2
INSM1,4.12761823091741,3.0985595571552,10.6176202527766,7.10474104027422e-06,0.000287075320744974,4.09973234178955,INSM1
INSM2,3.33799633579022,0.907030338675377,2.53941088160679,0.0357531850460353,0.128102258889483,-4.35954046372458,INSM2
INSR,-0.00127899112074381,6.94851519907621,-0.00251295695270856,0.998058706226183,0.999028300417229,-6.70671137209233,INSR
INSYN1,-0.279667003692012,2.67592411601957,-0.187769974319954,0.855900775337274,0.930508202542855,-6.74075189723523,INSYN1
INTS1,1.13664520083027,7.39190417874471,3.54188687363199,0.00805738255677732,0.0467153309411225,-2.81299434213371,INTS1
INTS10,0.707552243024311,5.5407626087125,2.33832409822398,0.0486773359438067,0.158539302548975,-4.28617642570439,INTS10
INTS11,1.16673662644753,6.41863911378239,2.80315653317089,0.0239280062938845,0.0978903830939547,-3.755933908431,INTS11
INTS12,-0.155266864969671,4.2970353661988,-0.103968344514911,0.919846013157678,0.962831343139069,-6.71887676074674,INTS12
INTS13,0.0430973676308835,6.28305465268075,0.0962023721174564,0.925811499418661,0.966061261509996,-6.62858220355622,INTS13
INTS14,-0.633644756016187,6.52362485490553,-1.37385577583577,0.208072693618419,0.408360354482408,-5.68911962933481,INTS14
INTS2,0.414230399113134,6.33693250775911,0.948533919477659,0.371615664592161,0.582543335247258,-6.17329399633511,INTS2
INTS3,0.414079653252625,6.25357974141538,1.38483777992733,0.204825975786974,0.40474173982563,-5.65426913533566,INTS3
INTS4,-0.940104036327404,3.84778909004004,-1.0540133188752,0.323761497213038,0.537027059351313,-6.30691118409602,INTS4
INTS4P1,1.49142924061352,1.64837812444674,2.19181340726655,0.0609746557449409,0.183705099126966,-4.75389200630195,INTS4P1
INTS4P2,0.316878581273534,1.47617718974197,1.49509557972005,0.174620574350696,0.367561912302465,-5.71832061123017,INTS4P2
INTS5,1.6422610323209,4.77649270601111,2.8861577816142,0.0211105797144977,0.0901393237678331,-3.4157553907685,INTS5
