,logFC.RNAseq_sample-RNAseq_control,AveExpr.RNAseq_sample-RNAseq_control,t.RNAseq_sample-RNAseq_control,P.Value.RNAseq_sample-RNAseq_control,adj.P.Val.RNAseq_sample-RNAseq_control,B.RNAseq_sample-RNAseq_control,Symbol.RNAseq_sample-RNAseq_control
TCEAL8,0.338794669733343,4.87802371787381,1.14787513872173,0.281235396832193,0.865162449928283,-5.53427252497133,TCEAL8
TCEAL9,0.508074069357294,5.3692900948722,1.66800256547108,0.130391264043346,0.714062593083181,-4.99093372383326,TCEAL9
TCEANC,-0.475865537551838,0.94761796037881,-1.27496126191455,0.23492039815912,0.831208635941418,-5.13601499042057,TCEANC
TCEANC2,-0.0868271043538869,4.02056589351087,-0.164626801617699,0.872953145468853,0.999969548839946,-6.03197646249388,TCEANC2
TCERG1,0.591349954772356,6.55854088834603,3.55018509800401,0.00642939159912667,0.311620110703432,-2.33467929567563,TCERG1
TCF12,-0.0131196500542146,4.22998217787088,-0.0555078071075312,0.956972392983425,0.999969548839946,-5.97034695679956,TCF12
TCF19,0.344197190898806,4.86741449375106,1.73815515585662,0.116914730134364,0.696923565537907,-4.83084572944302,TCF19
TCF20,0.268727872368482,5.92915816263873,1.17389153124565,0.271196629614882,0.85788797152205,-5.75972136952688,TCF20
TCF24,-0.267748598468609,2.64854547735237,-0.483785896367051,0.640336138429959,0.996391562030057,-5.44704533552468,TCF24
TCF25,-0.210758665155407,4.92718544882965,-0.45302952374584,0.661478889706543,0.996391562030057,-6.0474453117189,TCF25
TCF3,-0.936587870835667,5.57183300182389,-6.27563754022239,0.000159050597619519,0.097938523275279,1.36285094025969,TCF3
TCF4,0.368436839274677,5.21334605984938,1.50709976218305,0.166775522983233,0.761428763513385,-5.09067902386152,TCF4
TCF7,-0.475907633857608,2.84284438496735,-0.537573745949782,0.604183131177933,0.996391562030057,-5.44684301735333,TCF7
TCF7L1,-0.335519520388302,1.84633397636921,-0.669370145150105,0.520414644192812,0.980769974860933,-5.30529097003794,TCF7L1
TCF7L2,0.596053898010916,4.06256672958673,0.939593562725981,0.372472618188662,0.924352254188434,-5.53833305212456,TCF7L2
TCFL5,-0.0948149415924853,2.80145778039988,-0.440920917142552,0.669892167682155,0.997024809135366,-5.88833764187512,TCFL5
TCHH,-1.35077867620545,2.03112248748198,-1.4547346672497,0.180428130496866,0.774292285042256,-4.67124562532715,TCHH
TCHP,-0.720816393806953,4.23407100766791,-1.28751527838658,0.230708800020073,0.82668701489426,-5.24489332771326,TCHP
TCN2,-0.360624841340439,0.215948004268867,-0.777198331263709,0.457403292261816,0.960213859167873,-5.9917433322814,TCN2
TCOF1,-0.96006536247655,7.26999937070629,-6.78053602409993,8.94788669501622e-05,0.097938523275279,1.92044578617801,TCOF1
TCP1,0.0408878664100358,6.74277824835492,0.212386881903505,0.836637990966509,0.999969548839946,-6.42486163905158,TCP1
TCP11L1,0.698083133846055,2.47502919726992,0.592475890342912,0.568425578447986,0.991479159442633,-5.39602559343634,TCP11L1
TCP11L2,-0.224452869630886,1.80813101268158,-0.253251595378641,0.805884641728875,0.998645782309963,-5.58818145390008,TCP11L2
TCTA,-0.330420729403486,1.26027693514546,-0.445847914906155,0.666462822098825,0.996970986419202,-5.44261779819646,TCTA
TCTE3,0.209406737230608,1.63572473067534,0.177987549610403,0.862758205050937,0.999969548839946,-5.59522258205048,TCTE3
TCTEX1D2,0.0936293418537395,0.380121007386314,0.334862989619511,0.745563660380572,0.998645782309963,-5.81065622327557,TCTEX1D2
TCTN1,-0.0942472050591188,3.46818099979061,-0.134452895972536,0.896066070094837,0.999969548839946,-5.74046601020503,TCTN1
TCTN2,-0.34537521608272,2.44657189308459,-0.438699372903671,0.671441094513713,0.997024809135366,-5.55555805107386,TCTN2
TCTN3,-0.0832903094811099,4.33802697174187,-0.187494467882359,0.855520180699211,0.999969548839946,-5.83493173425066,TCTN3
TDG,-0.255175122074538,5.10341811689084,-1.32344097958964,0.219004494476584,0.814946086721246,-5.46477163128665,TDG
TDP1,-0.249225116390458,3.93331342476203,-1.04141739433408,0.325417967669508,0.894354995917773,-5.36087497248175,TDP1
TDP2,0.127111835465493,4.99855445221168,0.685083973828962,0.510912646204006,0.976586073532109,-5.85040020997081,TDP2
TDRD12,0.407727464392983,0.790988938295822,1.50457310641395,0.167412757670856,0.761692978664887,-4.89363576308713,TDRD12
TDRD3,0.134468053894159,2.99597477382274,0.143318634678431,0.889263143544505,0.999969548839946,-5.54624083859039,TDRD3
TDRD6,0.580983688225141,1.07276879733083,1.03391180639973,0.328724670870092,0.896798752462814,-5.08975769423948,TDRD6
TDRD7,0.61154407830274,2.74226499288682,0.49896866336173,0.630022955051786,0.996391562030057,-5.47757126406598,TDRD7
TDRKH,-0.560280395829192,3.14830658375736,-0.645801605970884,0.534865609933603,0.98291691863661,-5.39665937929012,TDRKH
TDRKH-AS1,-0.116200528918988,0.757914238004085,-0.180444282568328,0.860886457721299,0.999969548839946,-5.87395843019026,TDRKH-AS1
TDRP,-0.20758277367666,3.07307309347751,-0.324754859092382,0.752945597553666,0.998645782309963,-5.70794762550696,TDRP
TEAD1,0.126333224925359,4.43271767946724,0.35366064878667,0.731909234564336,0.998645782309963,-6.13034395001921,TEAD1
TEAD2,0.161381537972913,3.84020005484016,0.261335062046631,0.799841110539588,0.998645782309963,-5.86922197481331,TEAD2
TEAD3,0.501117057620525,2.86143673892117,0.60695967798925,0.55919381321447,0.989337091945383,-5.41932052114328,TEAD3
TEAD4,-0.884144333599501,3.93040293065368,-1.94004736403535,0.0850016449829703,0.636323811110442,-4.19336789365927,TEAD4
TEC,-0.0347086597448112,0.687032524179385,-0.119470092408586,0.907582981576597,0.999969548839946,-5.66884413319725,TEC
TECPR1,0.0998031763717431,3.28528404506107,0.215714942122577,0.834121574845202,0.999969548839946,-5.75210999278779,TECPR1
TECPR2,-0.579436538984194,3.37342960549153,-0.692607158499185,0.506401452439639,0.97631634337768,-5.48579339840154,TECPR2
TECR,-0.195469295944737,3.47206206269252,-0.311429211733634,0.762717979957183,0.998645782309963,-5.47098837827685,TECR
TEDC1,-0.73719504214375,3.45686766483208,-1.47347675744246,0.175433008320039,0.769627722084434,-4.68271663864285,TEDC1
TEDC2,-0.573546269031215,2.88786194244681,-0.527131725877336,0.611117048118596,0.996391562030057,-5.42510818813832,TEDC2
TEF,-0.304115138236189,2.04483557651648,-0.58734502426251,0.571716422555431,0.992559327796061,-5.34390505440161,TEF
TEFM,-0.0628156910522062,2.77791215307972,-0.0767528889635774,0.940534975787476,0.999969548839946,-5.6079476190162,TEFM
TEKT4P2,-0.292481159843664,0.92462948532991,-0.880421320899378,0.40201091492474,0.938113900590927,-5.34501902253426,TEKT4P2
TELO2,-0.806404576785295,5.12688407912953,-2.75880629458033,0.0225928165919888,0.455664835208139,-3.25499481796376,TELO2
TEN1-CDK3,-0.318080133651044,0.736089788330025,-0.550321163186659,0.595775100671628,0.996141074883198,-5.62128599975729,TEN1-CDK3
TENM3,0.094825112455311,5.30173438123407,0.578271970513861,0.577561734331509,0.994149788501859,-6.1499817696926,TENM3
TENM3-AS1,-0.634617492510668,1.28311137093825,-1.16103151969585,0.276122239433215,0.861433051009227,-4.93273935343377,TENM3-AS1
TENM4,-0.342776227270638,1.46149766550627,-0.837169383279316,0.424625289786742,0.947055267173654,-5.47668677854315,TENM4
TENT2,-0.153893478000114,4.98285359996258,-0.906219922995153,0.388933445203506,0.93304373481446,-5.79961647441285,TENT2
TENT4A,-0.299480085742517,6.25205239127317,-1.52959678298039,0.161195627250954,0.756317668836482,-5.21590722483489,TENT4A
TENT4B,0.685004707521522,4.15549480757217,1.9773651813441,0.0800863633276199,0.630799344221036,-4.28373290060285,TENT4B
TENT5A,0.250731349959366,3.7887061976252,1.0251671680421,0.332609522686921,0.899804132185522,-5.40034379460528,TENT5A
TENT5C,0.829582932251556,1.75758954139462,0.887487562552137,0.398398396081834,0.938018771097422,-5.17080045226292,TENT5C
TEP1,0.107609160580433,3.93707034816603,0.39920094656636,0.699249413081645,0.997576220298529,-5.75605346499332,TEP1
TEPSIN,-0.92239601506453,3.18350127466183,-1.71072944841369,0.122023224660379,0.701720523729217,-4.37433262262041,TEPSIN
TERC,0.102460806902237,2.59089689559141,0.299124328203069,0.771781577443073,0.998645782309963,-7.12023314452513,TERC
TERF1,-0.0210935528699165,4.08142456563744,-0.0711297266439028,0.944883078488304,0.999969548839946,-5.90779914912868,TERF1
TERF2,-0.0401857446234546,5.08247034076621,-0.171784400769096,0.867488304423996,0.999969548839946,-6.17982180225513,TERF2
TERF2IP,0.0675913637201138,5.68747110534922,0.351104002319467,0.733760620163514,0.998645782309963,-6.36372669771282,TERF2IP
TERT,-0.589886900756745,2.4055120465925,-0.619202160700804,0.551457909168465,0.988574532256374,-5.32612134245413,TERT
TES,0.297988749511888,5.63912766172918,1.32018399327984,0.220044557412027,0.815754721888947,-5.48628262487021,TES
TESC,-0.446390847666743,0.687469506602154,-1.35132877542246,0.210268117603453,0.807522387763098,-5.22929295844035,TESC
TESK1,-0.167937467601887,1.5845206772323,-0.175504061769039,0.864651259681224,0.999969548839946,-5.48331625364405,TESK1
TESK2,-0.0443169768933382,1.3705144634932,-0.0499671877770872,0.961263078478023,1,-5.54616294389018,TESK2
TESMIN,-0.297875065472939,1.80832120786726,-0.760812541399829,0.466644126678046,0.963832081247171,-5.31338726886517,TESMIN
TET1,0.185435940310795,4.13198358215342,0.485195624758437,0.639375051830236,0.996391562030057,-5.84825099806212,TET1
TET2,0.568956785256299,2.68695719676381,0.599250176117845,0.564097065385231,0.991222983336287,-5.48099901502938,TET2
TET3,-0.14001787911977,5.28072094902516,-0.672046094545713,0.518788971040731,0.980696143326746,-6.07895174301186,TET3
TEX10,0.125044992036882,3.51267897797749,0.173975526131263,0.865816851908957,0.999969548839946,-5.83917528788477,TEX10
TEX14,0.267981925443183,0.387601661721256,0.53038063180633,0.608955192592764,0.996391562030057,-6.16492991771011,TEX14
TEX15,1.14683724964183,2.34240598214738,1.09982787243522,0.300552085954838,0.877843858087194,-5.04697874659667,TEX15
TEX2,-0.423256236618649,4.74577745376249,-1.59016351510248,0.146990250854711,0.737895036786211,-4.90775581359667,TEX2
TEX22,-0.439678849874669,0.73917372668687,-0.738563245383807,0.479385507535096,0.966560544268332,-5.53156147874339,TEX22
TEX261,-0.0870834448806983,4.80105855572408,-0.32652817294476,0.751648599524908,0.998645782309963,-6.08891261734457,TEX261
TEX264,-0.426821482632832,3.99000933700016,-0.873290939863878,0.405679614205659,0.939987244548669,-5.51553536308804,TEX264
TEX30,0.298274815011935,2.15047515129372,0.243134600107464,0.813467767169139,0.998645782309963,-5.4790355615634,TEX30
TEX52,0.241999256817163,0.28430539254143,0.79907370210116,0.445256560922615,0.956735526081206,-5.62054358957721,TEX52
TEX9,0.190006229626797,1.17659529200963,0.212731621240418,0.836377234306518,0.999969548839946,-5.74555688441614,TEX9
TF,1.49481339257117,0.192479078823876,1.83528984091999,0.10037162887717,0.670082245047107,-4.69434134226628,TF
TFAM,0.383913124484904,5.91790269969836,1.58906997761991,0.14723645270574,0.737895036786211,-5.25742814879142,TFAM
TFAMP1,0.51541340498595,1.83353811483674,1.45113119751006,0.181402647541361,0.775037981833112,-4.67088686802806,TFAMP1
TFAP2A,-0.107227050766801,5.98032211633752,-0.482018739947103,0.641541907104316,0.996391562030057,-6.28521153014038,TFAP2A
TFAP2A-AS1,-0.125722131716585,0.771028129588698,-0.201895457835547,0.844583542236039,0.999969548839946,-5.83575788918787,TFAP2A-AS1
TFAP2A-AS2,0.295255407952606,0.638353945301433,1.04459844130233,0.324024213256593,0.893573836019763,-5.19282339273303,TFAP2A-AS2
TFAP2C,0.00650762745678612,1.53093048259716,0.00582182267257035,0.995484585573782,1,-5.68764174171467,TFAP2C
TFAP2E,0.154558910107009,0.437434275854362,0.474262724890945,0.646847147689523,0.996391562030057,-5.71745913759498,TFAP2E
TFAP4,-1.01584939570588,4.08924298887206,-3.20335357047386,0.0110722391351122,0.372370697609228,-2.50190853122989,TFAP4
TFB1M,-0.474290722520867,3.01282203667859,-0.471450307882073,0.648776144735836,0.996391562030057,-5.6035657962606,TFB1M
TFB2M,-0.13159817736605,1.35133913162672,-0.211981254002351,0.83694483008243,0.999969548839946,-5.67687327547373,TFB2M
TFCP2,-0.455309470878563,5.04246639815678,-1.97422399510709,0.0804894336546917,0.630799344221036,-4.48424225515247,TFCP2
TFCP2L1,0.097003135210306,4.38788020929931,0.195758021950075,0.849240371159291,0.999969548839946,-6.11980541443461,TFCP2L1
TFDP1,0.0203187377132172,4.84412774247086,0.0427560019217726,0.966849418487037,1,-6.3828217965412,TFDP1
TFDP2,0.156278248359196,5.09227183387928,0.680549190287866,0.513643791643307,0.977891326795711,-6.00564908416794,TFDP2
TFE3,-0.3725025157004,4.60247213524495,-1.22187004036801,0.253443449390001,0.849303256227874,-5.37532584243872,TFE3
TFEB,-0.110779811641334,2.04300613683609,-0.209775952884948,0.838613550497725,0.999969548839946,-5.58748031887392,TFEB
TFG,0.371119602737612,5.19181389466028,1.3909273198358,0.198374305485935,0.793399051155711,-5.15852586602306,TFG
TFIP11,-0.38544564769406,3.74530906843875,-0.564944225279839,0.586207874176386,0.995709083584026,-5.71593362519508,TFIP11
TFPI,-0.168189368428659,2.53076464422988,-0.282705675736184,0.78393246912072,0.998645782309963,-5.45612947491828,TFPI
TFPI2,0.150181729515466,1.1681820089522,0.16645890177318,0.871553640312548,0.999969548839946,-5.82220465780195,TFPI2
TFPT,-0.337155848339824,5.21974669505482,-0.952527827668384,0.36623139730734,0.9200819153148,-5.79765179492796,TFPT
TFRC,0.249405624182523,6.44137781141185,1.48997743518723,0.171136090068643,0.764953731898512,-5.47219418045723,TFRC
TGDS,-0.418572725559505,2.23933022432329,-0.991405623216966,0.347935466278429,0.911007587707504,-5.15973257847173,TGDS
TGFA,-0.153483996080608,1.00062010086241,-0.206783197359432,0.840879493351586,0.999969548839946,-5.68896878784885,TGFA
TGFB1,-0.713504763327333,5.31825704860655,-2.65958574762829,0.0265354205784524,0.476627741004707,-3.41602971619806,TGFB1
TGFB2,-0.39113499976861,1.36899461331229,-0.541031194930082,0.601896442198476,0.996391562030057,-5.64554806575854,TGFB2
TGFB3,0.177621448712279,0.526701485060412,0.67640087433697,0.516150003409972,0.979582989081763,-5.54687516285548,TGFB3
TGFBR1,0.243482651015172,4.54956662399776,0.870523582027175,0.40710979266493,0.940316716269492,-5.76430846394331,TGFBR1
TGFBR2,0.232097530959411,3.04528768960921,0.325843076571042,0.752149579871477,0.998645782309963,-5.6688863304386,TGFBR2
TGFBR3,0.415059434744518,4.31146471844763,0.895617200672951,0.394270784445962,0.93511761199875,-5.53380272286825,TGFBR3
TGFBR3L,-0.442832490519836,0.842869395404516,-0.879210283849258,0.402632357407871,0.938478392254304,-5.76194229684247,TGFBR3L
TGFBRAP1,-0.173671794468359,4.46641273274517,-0.646717592699347,0.534299547170717,0.982448685459258,-5.88621831202574,TGFBRAP1
TGIF1,-0.313487064256666,4.7248638039473,-1.1236038570739,0.290866350753104,0.872338212321328,-5.40299656983969,TGIF1
TGIF2,0.238535647979705,3.73226700831275,0.486806690669402,0.638277575480158,0.996391562030057,-5.99308926714923,TGIF2
TGM1,-0.0806699829674649,0.135285664801734,-0.309860809315787,0.763871147059473,0.998645782309963,-6.01036117723065,TGM1
TGOLN2,-0.0918597714742777,5.80977425234779,-0.622516035240848,0.549374596588551,0.987721601105085,-6.32929005912617,TGOLN2
TGS1,-0.12022124787596,4.11051711110932,-0.314095174698058,0.760759256544823,0.998645782309963,-5.69982693494052,TGS1
